gene	gc
HSD11B1	0.392
TRAF3IP3	0.46075
DIEXF	0.45925
SYT14	0.47675
SERTAD4	0.52875
HHAT	0.4875
HHAT	0.492
HHAT	0.5055
RCOR3	0.56425
RCOR3	0.56175
TRAF5	0.529
TRAF5	0.5285
TRAF5	0.4655
LINC00467	0.40475
DTL	0.443
MIR3122	0.3515
PPP2R5A	0.5575
PPP2R5A	0.3455
SNORA16B	0.43
NENF	0.508
ATF3	0.46125
ATF3	0.60325
ATF3	0.47125
FAM71A	0.477
TATDN3	0.47475
FLVCR1	0.536
VASH2	0.53925
RPS6KC1	0.43925
LINC00538	0.399
PROX1	0.51975
SMYD2	0.52975
CENPF	0.448
KCNK2	0.366
KCNK2	0.521
KCTD3	0.448
SPATA17	0.40075
LINC00210	0.34975
RRP15	0.462
TGFB2	0.461
LYPLAL1	0.4185
RNU5F-1	0.363
IARS2	0.4745
MARK1	0.519
C1orf115	0.4885
MARC2	0.52875
MARC1	0.518
HLX	0.569
MIA3	0.5185
BROX	0.492
FAM177B	0.40375
DISP1	0.45175
C1orf65	0.53175
CAPN2	0.49325
CAPN2	0.53925
FBXO28	0.45275
DEGS1	0.5405
CNIH4	0.47025
CNIH3	0.56225
DNAH14	0.4355
DNAH14	0.43425
SRP9	0.468
EPHX1	0.543
EPHX1	0.52675
H3F3A	0.54525
H3F3AP4	0.54325
MIXL1	0.537
C1orf95	0.55525
PSEN2	0.5045
ADCK3	0.5465
ZNF678	0.52825
LOC100130093	0.548
SNAP47	0.62625
PRSS38	0.53075
WNT3A	0.65875
ARF1	0.62675
ARF1	0.60825
MIR3620	0.54625
GUK1	0.55275
GUK1	0.55675
GUK1	0.59925
GJC2	0.6525
IBA57	0.5995
OBSCN	0.63375
HIST3H2BB	0.48725
MIR4666A	0.39725
RNF187	0.579
RHOU	0.67025
DUSP5P	0.6775
RHOU	0.519
RAB4A	0.5085
SPHAR	0.35925
URB2	0.52825
GALNT2	0.53175
COG2	0.484
CAPN9	0.504
CAPN9	0.50275
ARV1	0.5145
TRIM67	0.6395
GNPAT	0.45575
SPRTN	0.52775
TSNAX	0.46325
TSNAX-DISC1	0.46325
DISC1	0.494
KIAA1383	0.4625
NTPCR	0.444
KIAA1804	0.563
KCNK1	0.52025
MIR4427	0.4235
SLC35F3	0.48775
MIR4671	0.4235
C1orf31	0.41525
C1orf31	0.421
LINC00184	0.41075
LOC100506810	0.5015
GGPS1	0.53625
GGPS1	0.53725
TBCE	0.477
GPR137B	0.56925
EDARADD	0.47825
EDARADD	0.48625
LGALS8	0.40475
LGALS8	0.48975
LGALS8	0.48725
ACTN2	0.52075
MTR	0.4635
RYR2	0.50175
LOC100130331	0.40975
CHRM3	0.4235
RPS7P5	0.4625
FMN2	0.50625
MIR3123	0.35375
KMO	0.35
WDR64	0.422
EXO1	0.44825
EXO1	0.46175
SDCCAG8	0.4965
MIR4677	0.33
LOC339529	0.466
ZNF238	0.4955
ZNF238	0.4045
C1orf100	0.456
C1orf101	0.47175
DESI2	0.5145
COX20	0.49775
EFCAB2	0.51225
EFCAB2	0.51225
EFCAB2	0.518
KIF26B	0.6055
CNST	0.48225
SCCPDH	0.4765
LOC149134	0.5615
VN1R5	0.38475
NLRP3	0.4685
NLRP3	0.48275
OR2W5	0.4445
C1orf150	0.4315
OR2G2	0.38975
OR2G3	0.364
TRIM58	0.5265
OR2W3	0.47525
OR2T8	0.38475
OR2L13	0.456
OR2L8	0.36925
OR2AK2	0.347
OR2L1P	0.3485
OR2L5	0.36475
OR2L2	0.34875
OR2L3	0.35275
OR2M1P	0.40075
OR2M5	0.385
OR2M2	0.3755
OR2M3	0.3795
OR2M4	0.3855
OR14C36	0.3535
OR2T4	0.399
OR2T6	0.4055
OR2T1	0.37675
OR2T2	0.4275
OR2T3	0.42125
OR2T5	0.39875
OR2G6	0.41975
MIR3124	0.5245
ZNF672	0.52475
PGBD2	0.4705
ZMYND11	0.52425
ZMYND11	0.52575
ZMYND11	0.566
ZMYND11	0.34075
C10orf108	0.539
C10orf108	0.5315
GTPBP4	0.52625
IDI2-AS1	0.4835
WDR37	0.4935
LINC00200	0.528
ADARB2-AS1	0.45775
PFKP	0.6295
PFKP	0.667
LOC100507034	0.486
LOC338588	0.338
AKR1E2	0.509
AKR1C1	0.3685
AKR1C3	0.3905
AKR1C3	0.3375
AKR1C4	0.36275
UCN3	0.4925
NET1	0.4465
NET1	0.378
CALML3	0.554
FAM208B	0.46675
FBXO18	0.61
FBXO18	0.60825
FBXO18	0.42575
RBM17	0.48475
RBM17	0.4795
PFKFB3	0.59725
MIR3155A	0.51875
PFKFB3	0.65075
LOC399715	0.4585
LOC439949	0.51525
LOC100507127	0.439
ITIH2	0.423
ATP5C1	0.488
TAF3	0.494
GATA3	0.5855
CELF2	0.4025
CELF2	0.499
CELF2	0.4925
ECHDC3	0.57775
C10orf47	0.48675
DHTKD1	0.52075
SEC61A2	0.541
CDC123	0.45325
CAMK1D	0.59725
MIR4480	0.4825
LOC283070	0.5145
OPTN	0.53575
MCM10	0.476
PRPF18	0.463
MIR1265	0.41925
HSPA14	0.5115
SUV39H2	0.53325
SUV39H2	0.53575
SUV39H2	0.5365
MEIG1	0.504
OLAH	0.4215
RPP38	0.4985
PTER	0.48775
VIM	0.529
LOC100128098	0.47325
STAM	0.436
TMEM236	0.458
MRC1	0.43925
MIR511-1	0.38875
MIR511-2	0.38875
TMEM236	0.458
MRC1	0.43925
MIR511-1	0.38975
MIR511-2	0.38975
SLC39A12	0.463
CACNB2	0.52825
CACNB2	0.52575
CACNB2	0.421
CACNB2	0.3885
CACNB2	0.4205
ARL5B	0.44525
PLXDC2	0.54125
MIR4675	0.40575
LOC100128511	0.56475
LOC100128511	0.558
MLLT10	0.513
MLLT10	0.536
LOC100130992	0.48875
COMMD3	0.41475
COMMD3-BMI1	0.41475
BMI1	0.55
SPAG6	0.43025
ARMC3	0.433
MSRB2	0.4635
PTF1A	0.5905
OTUD1	0.601
KIAA1217	0.5515
KIAA1217	0.468
MIR603	0.4085
THNSL1	0.432
GPR158	0.543
MYO3A	0.4865
GAD2	0.57
APBB1IP	0.4625
LINC00264	0.44775
LOC731789	0.475
PDSS1	0.5025
MASTL	0.4925
RAB18	0.442
WAC	0.56025
WAC	0.547
MIR5586	0.388
BAMBI	0.55225
LYZL1	0.3645
LOC387647	0.45225
MAP3K8	0.577
ZEB1	0.5545
ZEB1	0.55975
CCDC7	0.405
C10orf68	0.30975
CREM	0.5165
CREM	0.52175
CREM	0.3665
CREM	0.38725
CREM	0.39025
CREM	0.398
CREM	0.3825
CCNY	0.46275
CCNY	0.55
GJD4	0.45225
ANKRD30A	0.51725
ZNF33A	0.45675
ZNF37A	0.51125
LOC100129055	0.42
HSD17B7P2	0.4405
LOC399744	0.4525
ACTR3BP5	0.3845
LOC84856	0.463
BMS1	0.49775
MIR5100	0.5235
RET	0.6435
CSGALNACT2	0.50425
FXYD4	0.5265
ZNF487P	0.5295
ZNF485	0.4925
ZNF32-AS3	0.425
ZNF32-AS1	0.411
ZNF32-AS2	0.41625
C10orf136	0.464
LOC100506835	0.40175
LOC283033	0.38975
LOC100130539	0.4635
TMEM72	0.5065
RASSF4	0.5175
ZNF22	0.47325
LOC338579	0.414
MIR3156-1	0.339
ALOX5	0.52425
FAM21C	0.5145
GLUD1P7	0.48125
FAM35B	0.41925
GPRIN2	0.62075
PPYR1	0.54175
FAM35B2	0.42025
ANXA8L2	0.5205
FAM21B	0.31575
CTSL1P2	0.49475
BMS1P2	0.488
BMS1P6	0.488
AGAP9	0.46875
FAM25B	0.56025
FAM25C	0.56025
FAM25G	0.56025
ANXA8	0.52475
ANXA8L1	0.527
ZNF488	0.48175
GLUD1P7	0.47925
MAPK8	0.3615
WDFY4	0.49225
LOC100506733	0.4025
C10orf71	0.50875
CHAT	0.59575
SLC18A3	0.639
CHAT	0.636
CHAT	0.61675
C10orf53	0.44375
MSMB	0.4735
NCOA4	0.4895
NCOA4	0.4505
NCOA4	0.40375
AGAP6	0.47775
FAM21A	0.50625
FAM21B	0.4115
ASAH2B	0.48825
PRKG1	0.4675
PRKG1	0.48025
MIR605	0.36775
DKK1	0.46975
MTRNR2L5	0.378
CISD1	0.52975
UBE2D1	0.46875
TFAM	0.44
BICC1	0.51575
FAM133CP	0.38175
PHYHIPL	0.472
PHYHIPL	0.45675
CDK1	0.43375
CDK1	0.42825
C10orf107	0.39375
ARID5B	0.415
MIR548AV	0.3705
ARID5B	0.427
ZNF365	0.4865
ZNF365	0.37575
ADO	0.53425
NRBF2	0.48925
LOC84989	0.46875
REEP3	0.48675
ANXA2P3	0.3785
LRRTM3	0.37825
SIRT1	0.51
SIRT1	0.5205
MYPN	0.372
MYPN	0.36125
HNRNPH3	0.52
TET1	0.529
CCAR1	0.49175
SNORD98	0.35025
STOX1	0.59275
STOX1	0.6
DDX50	0.47225
DDX21	0.495
DDX21	0.48875
KIAA1279	0.4775
SRGN	0.4205
VPS26A	0.48325
SUPV3L1	0.46025
HKDC1	0.48025
HK1	0.43
HK1	0.486
HK1	0.58375
TSPAN15	0.55525
C10orf35	0.539
COL13A1	0.56875
H2AFY2	0.51825
EIF4EBP2	0.50825
KIAA1274	0.5985
ADAMTS14	0.56525
SGPL1	0.5345
UNC5B	0.575
SLC29A3	0.56075
CDH23	0.603
CDH23	0.5
CDH23	0.59625
CHST3	0.60525
ANAPC16	0.4935
DDIT4	0.57625
MCU	0.471
MIR4676	0.36775
OIT3	0.40625
NUDT13	0.4355
FAM149B1	0.44575
DNAJC9-AS1	0.449
GLUD1P3	0.5225
SEC24C	0.47025
FUT11	0.5515
CHCHD1	0.45275
KIAA0913	0.4915
PLAU	0.552
VCL	0.53675
ADK	0.48775
ADK	0.468
KAT6B	0.62475
SAMD8	0.52675
VDAC2	0.545
VDAC2	0.53575
ZNF503-AS1	0.509
ZNF503-AS2	0.65375
ZNF503-AS2	0.6345
C10orf11	0.41975
LOC100128292	0.58025
RPS24	0.46575
LOC100132987	0.45825
ZMIZ1	0.671
PPIF	0.58975
EIF5AL1	0.4855
SFTPA1	0.538
LOC650623	0.40475
LOC642361	0.50525
LOC100288974	0.47275
MBL1P	0.4315
C10orf57	0.4905
C10orf57	0.4785
C10orf57	0.4815
PLAC9	0.50225
LOC439990	0.51825
DYDC2	0.38975
DYDC2	0.51225
FAM213A	0.51325
FAM213A	0.5125
FAM213A	0.49275
TSPAN14	0.59775
SH2D4B	0.565
SH2D4B	0.52725
NRG3	0.6085
NRG3	0.5025
GHITM	0.4635
C10orf99	0.47825
CDHR1	0.5765
RGR	0.49375
LOC170425	0.4015
FAM190B	0.51175
GRID1-AS1	0.4015
OPN4	0.558
LDB3	0.59225
LDB3	0.5925
LDB3	0.59225
BMPR1A	0.55225
SNCG	0.614
C10orf116	0.589
AGAP11	0.63775
FAM25A	0.56125
FAM35A	0.5655
FAM22A	0.49175
LOC439994	0.5035
FAM22D	0.4905
MIR4678	0.44825
MINPP1	0.47475
MINPP1	0.37625
PAPSS2	0.50075
CFL1P1	0.43475
PTEN	0.5845
LIPJ	0.33725
LIPF	0.35375
LIPK	0.36525
LIPN	0.366
LIPM	0.376
STAMBPL1	0.47625
FAS	0.47325
MIR4679-1	0.33075
IFIT2	0.4025
IFIT3	0.39225
IFIT3	0.446
IFIT1B	0.41725
IFIT1	0.437
IFIT5	0.49775
KIF20B	0.4185
LOC643529	0.37375
RPP30	0.41725
LINC00502	0.421
PCGF5	0.6045
PCGF5	0.498
PCGF5	0.48475
HECTD2	0.4945
TNKS2	0.4665
BTAF1	0.42475
MARCH5	0.511
MARK2P9	0.4605
KIF11	0.478
HHEX	0.5755
EXOC6	0.39375
EXOC6	0.5115
CYP26C1	0.5495
CYP26A1	0.604
CYP26A1	0.62175
CEP55	0.501
CEP55	0.502
O3FAR1	0.514
PDE6C	0.42825
LGI1	0.437
SLC35G1	0.495
PLCE1	0.51225
PLCE1	0.4175
TBC1D12	0.537
HELLS	0.46875
CYP2C18	0.37525
CYP2C19	0.3815
CYP2C9	0.39225
C10orf129	0.41525
ENTPD1	0.448
ENTPD1	0.41625
ENTPD1	0.42375
C10orf131	0.467
CC2D2B	0.38025
CCNJ	0.5125
ZNF518A	0.423
DNTT	0.4175
LCOR	0.56425
LCOR	0.55925
C10orf12	0.4395
LOC100505540	0.52125
FRAT1	0.5715
PGAM1	0.54075
ZDHHC16	0.49025
ZDHHC16	0.49
UBTD1	0.548
ANKRD2	0.57825
HOGA1	0.53875
C10orf62	0.52675
MIR5692C2	0.4955
PI4K2A	0.50325
MARVELD1	0.6
ZFYVE27	0.521
ZFYVE27	0.49775
GOLGA7B	0.56025
R3HCC1L	0.48275
CNNM1	0.52575
NKX2-3	0.5705
ENTPD7	0.487
CUTC	0.47225
ABCC2	0.405
DNMBP-AS1	0.42625
SCD	0.54575
LINC00263	0.49425
WNT8B	0.38375
HIF1AN	0.45325
PAX2	0.61575
FAM178A	0.456
SEMA4G	0.53675
MIR608	0.50375
C10orf2	0.5475
LZTS2	0.6
SFXN3	0.6195
KAZALD1	0.54475
TLX1	0.546
FLJ41350	0.645
BTRC	0.4705
DPCD	0.5225
MIR3158-1	0.467
LOC100289509	0.519
HPS6	0.563
PPRC1	0.514
NOLC1	0.48775
ELOVL3	0.507
GBF1	0.478
NFKB2	0.551
NFKB2	0.569
NFKB2	0.6035
NFKB2	0.60325
FBXL15	0.58
MIR146B	0.52425
LOC100505761	0.557
TMEM180	0.525
SUFU	0.535
TRIM8	0.66875
SFXN2	0.504
WBP1L	0.476
WBP1L	0.49
C10orf32	0.4355
C10orf32-AS3MT	0.4355
AS3MT	0.47725
CNNM2	0.573
LOC729020	0.45725
INA	0.58075
TAF5	0.51525
PDCD11	0.48075
NEURL	0.59675
LOC100505839	0.5315
SLK	0.50725
SFR1	0.45125
SFR1	0.4495
GSTO1	0.488
GSTO1	0.48825
GSTO2	0.47825
GSTO2	0.457
CCDC147	0.459
SORCS3	0.6395
RNU6-53	0.373
ADD3	0.4295
ADD3	0.52625
MXI1	0.529
MXI1	0.59925
MXI1	0.5695
DUSP5	0.60825
SMC3	0.4845
RBM20	0.51025
PDCD4	0.532
MIR4680	0.345
SHOC2	0.50725
SHOC2	0.33375
ADRA2A	0.582
TECTB	0.396
ACSL5	0.473
ACSL5	0.49175
ACSL5	0.48925
VTI1A	0.448
MIR4295	0.4035
TCF7L2	0.493
HABP2	0.4605
HABP2	0.448
CASP7	0.511
CASP7	0.5255
CASP7	0.43625
PLEKHS1	0.41725
PLEKHS1	0.3355
NHLRC2	0.4795
ADRB1	0.60575
TDRD1	0.44125
VWA2	0.48875
FAM160B1	0.4915
TRUB1	0.4425
ATRNL1	0.5545
CCDC172	0.37375
PNLIPRP3	0.348
PNLIP	0.40425
PNLIPRP1	0.4615
PNLIPRP2	0.5105
ENO4	0.51475
KCNK18	0.512
SLC18A2	0.555
EMX2	0.5745
CASC2	0.45425
NANOS1	0.60175
FAM45A	0.55075
FAM45B	0.55
GRK5	0.57025
MIR4681	0.50625
BAG3	0.5285
INPP5F	0.52725
INPP5F	0.438
SEC23IP	0.487
MIR4682	0.487
PPAPDC1A	0.576
MIR5694	0.434
WDR11	0.45725
TACC2	0.44925
TACC2	0.55875
BTBD16	0.497
PLEKHA1	0.519
PLEKHA1	0.36
PLEKHA1	0.35625
MIR3941	0.3675
ARMS2	0.4365
HTRA1	0.61675
DMBT1	0.46125
FLJ46361	0.43325
LOC399815	0.48725
FAM24A	0.43125
PSTK	0.4645
ACADSB	0.47125
HMX3	0.639
HMX2	0.604
BUB3	0.459
GPR26	0.59125
LHPP	0.51725
FAM175B	0.506
ZRANB1	0.37575
LOC100169752	0.445
LOC283038	0.448
C10orf137	0.48625
MIR4484	0.44075
BCCIP	0.501
FANK1	0.48525
DOCK1	0.6075
NPS	0.38275
FOXI2	0.6215
PTPRE	0.6075
PTPRE	0.56525
MGMT	0.55675
CTAGE7P	0.453
GLRX3	0.57275
PPP2R2D	0.45875
JAKMIP3	0.59425
DPYSL4	0.6605
LRRC27	0.53525
LRRC27	0.53675
LRRC27	0.4795
PWWP2B	0.69475
C10orf91	0.62175
INPP5A	0.6355
LOC399829	0.51875
GPR123	0.67475
KNDC1	0.67825
UTF1	0.6395
VENTX	0.66975
ZNF511	0.58975
PRAP1	0.5685
PAOX	0.67375
MTG1	0.56375
LOC619207	0.492
CYP2E1	0.5195
DUX4L2	0.72725
DUX4	0.7275
DUX4L3	0.728
DUX4L5	0.728
DUX4L6	0.728
DUX4L7	0.728
DUX2	0.7305
DUX4	0.732
DUX4L2	0.732
DUX4L3	0.73225
DUX4L5	0.73225
DUX4L6	0.73225
DUX4L7	0.73225
DUX2	0.73
DUX4L2	0.7315
DUX4L3	0.7315
DUX4L5	0.7315
DUX4L6	0.7315
DUX2	0.73025
LOC653486	0.514
SCGB1C1	0.514
ODF3	0.61125
RIC8A	0.6245
PSMD13	0.5315
NLRP6	0.55325
ATHL1	0.6535
IFITM2	0.55475
IFITM1	0.536
B4GALNT4	0.667
PKP3	0.67
PTDSS2	0.619
LRRC56	0.684
RASSF7	0.6665
RASSF7	0.6695
PHRF1	0.63875
DRD4	0.61425
TMEM80	0.638
EPS8L2	0.6655
TALDO1	0.56325
NS3BP	0.6475
RPLP2	0.56525
SNORA52	0.58475
PNPLA2	0.60575
EFCAB4A	0.6325
CD151	0.68
TSPAN4	0.6555
TSPAN4	0.6535
TSPAN4	0.6755
TSPAN4	0.683
AP2A2	0.63025
MUC2	0.634
MUC5B	0.6535
LOC255512	0.60525
BRSK2	0.70125
BRSK2	0.631
BRSK2	0.6445
LOC338651	0.7105
KRTAP5-5	0.564
FAM99A	0.59325
KRTAP5-6	0.541
SYT8	0.64275
TNNI2	0.66375
TNNI2	0.6665
TNNI2	0.661
LSP1	0.612
LSP1	0.63925
LSP1	0.6425
LSP1	0.65
LSP1	0.65225
TNNT3	0.64775
MRPL23	0.647
IGF2-AS	0.664
MIR4686	0.62725
TSPAN32	0.64075
CD81	0.632
TSSC4	0.63975
KCNQ1	0.624
KCNQ1	0.6075
KCNQ1DN	0.59625
SLC22A18	0.5655
SLC22A18	0.6105
C11orf36	0.60325
LOC650368	0.45925
TRPC2	0.50275
ART1	0.53225
PGAP2	0.51225
PGAP2	0.51475
PGAP2	0.51425
PGAP2	0.5275
PGAP2	0.5275
STIM1	0.55525
MIR4687	0.55875
RRM1	0.51075
LOC100506082	0.5125
OR52K2	0.42675
OR52K1	0.387
OR52M1	0.421
OR52I2	0.4095
OR52I1	0.40375
OR51D1	0.49275
OR51E1	0.47075
OR51F2	0.37775
OR51T1	0.40425
OR51A7	0.3625
MMP26	0.40425
OR51L1	0.3695
OR52J3	0.365
OR51B6	0.3665
OR51M1	0.38925
OR51Q1	0.3745
OR51I2	0.40925
OR52D1	0.4035
OR52B6	0.4515
TRIM6	0.44975
TRIM6	0.46175
TRIM6-TRIM34	0.46175
TRIM34	0.42975
TRIM34	0.4305
TRIM34	0.42175
TRIM22	0.42025
OR56B1	0.343
OR52N4	0.3565
OR52N2	0.37625
OR52E4	0.36875
OR56A3	0.413
OR56B4	0.37725
OR52W1	0.48525
C11orf42	0.42225
CNGA4	0.481
CCKBR	0.53225
SMPD1	0.526
FXC1	0.52125
DNHD1	0.51325
ILK	0.528
ILK	0.51675
OR2AG1	0.4335
OR10A5	0.39675
OR10A2	0.42
OR10A4	0.39575
OR2D3	0.357
ZNF215	0.4325
NLRP14	0.45275
RBMXL2	0.46425
SYT9	0.5185
OLFML1	0.45075
PPFIBP2	0.5335
PPFIBP2	0.404
PPFIBP2	0.4425
OR5E1P	0.39375
EIF3F	0.4645
TUB	0.54075
TUB	0.5865
RPL27A	0.50575
SNORA3	0.50975
SNORA45	0.4735
AKIP1	0.5255
AKIP1	0.52525
KRT8P41	0.5315
IPO7	0.485
SNORA23	0.3975
ZNF143	0.491
WEE1	0.59475
WEE1	0.59025
SWAP70	0.50125
SBF2-AS1	0.57825
ADM	0.604
AMPD3	0.50975
AMPD3	0.52275
AMPD3	0.48875
AMPD3	0.5
AMPD3	0.46875
MRVI1-AS1	0.425
CTR9	0.4415
LOC729013	0.4585
USP47	0.44725
MICAL2	0.56125
MICALCL	0.50075
PARVA	0.5035
TEAD1	0.541
RASSF10	0.573
ARNTL	0.5785
FAR1	0.503
SPON1	0.55025
PDE3B	0.5305
CALCB	0.57075
INSC	0.47925
INSC	0.53175
C11orf58	0.429
OR7E14P	0.54825
NUCB2	0.493
NCR3LG1	0.4835
MYOD1	0.5845
KCNC1	0.6515
MRGPRX3	0.488
MRGPRX4	0.4525
LOC494141	0.43275
LOC494141	0.432
SAA1	0.49
GTF2H1	0.44325
LDHA	0.52625
LDHA	0.52225
LDHC	0.4805
LDHAL6A	0.4835
SPTY2D1-AS1	0.47275
TMEM86A	0.538
ZDHHC13	0.489
NAV2	0.45475
MIR4486	0.465
NAV2	0.5695
NAV2	0.44225
HTATIP2	0.4555
HTATIP2	0.45675
HTATIP2	0.459
HTATIP2	0.4645
HTATIP2	0.47775
PRMT3	0.525
SLC6A5	0.529
NELL1	0.55375
ANO5	0.5075
SLC17A6	0.3535
GAS2	0.39675
GAS2	0.4205
GAS2	0.34875
LUZP2	0.427
ANO3	0.43
FIBIN	0.439
BBOX1	0.4005
BDNF-AS	0.4515
MIR610	0.3465
METTL15	0.40325
FSHB	0.392
ARL14EP	0.43125
DNAJC24	0.39175
ELP4	0.38975
DKFZp686K1684	0.602
RCN1	0.55075
WT1-AS	0.609
EIF3M	0.45825
PRRG4	0.46825
QSER1	0.52475
DEPDC7	0.4905
DEPDC7	0.49325
TCP11L1	0.52225
TCP11L1	0.52425
LINC00294	0.46775
LOC338739	0.4515
HIPK3	0.5465
C11orf41	0.46575
CAPRIN1	0.54775
NAT10	0.4555
CAT	0.44375
EHF	0.43125
EHF	0.44
PDHX	0.5045
MIR1343	0.35925
CD44	0.494
FJX1	0.55225
TRIM44	0.48725
LDLRAD3	0.51625
MIR3973	0.404
PRR5L	0.45
PRR5L	0.506
PRR5L	0.4775
RAG1	0.4125
C11orf74	0.40075
API5	0.40625
TTC17	0.47125
MIR670	0.464
MIR129-2	0.583
HSD17B12	0.455
ALKBH3	0.44375
SEC14L1P1	0.421
C11orf96	0.5935
ACCSL	0.46775
ACCS	0.48475
ACCS	0.491
EXT2	0.4875
EXT2	0.48475
CD82	0.5605
TSPAN18	0.4745
LOC221122	0.5335
PRDM11	0.5305
PRDM11	0.5765
LOC100507384	0.488
DKFZp779M0652	0.50625
SLC35C1	0.56375
SLC35C1	0.5965
CRY2	0.49275
CRY2	0.4915
MAPK8IP1	0.598
GYLTL1B	0.615
CREB3L1	0.557
DGKZ	0.59025
DGKZ	0.51025
DGKZ	0.6185
DGKZ	0.53925
MIR4688	0.63525
MDK	0.69125
MDK	0.68675
MDK	0.6865
MIR3160-2	0.393
ATG13	0.48975
ZNF408	0.52325
ZNF408	0.51775
F2	0.53975
LRP4-AS1	0.4775
C11orf49	0.46975
DDB2	0.52725
NR1H3	0.524
NR1H3	0.52575
NR1H3	0.514
MADD	0.5805
MADD	0.57875
MADD	0.57975
SLC39A13	0.56825
PTPMT1	0.54425
NDUFS3	0.5055
FAM180B	0.55925
PTPRJ	0.61275
OR4B1	0.42
OR4X2	0.45375
OR4X1	0.427
OR4S1	0.39975
OR4C3	0.39775
OR4A47	0.356
TRIM49B	0.37775
LOC440040	0.42475
OR4C13	0.35675
LOC646813	0.34975
OR4C46	0.4035
TRIM48	0.379
OR4A16	0.3725
OR4A15	0.345
OR4C15	0.37075
OR4C16	0.351
OR4P4	0.33575
OR4S2	0.3665
OR4C6	0.411
OR5D13	0.3545
OR5D14	0.378
OR5L1	0.36075
OR5D18	0.3795
OR5L2	0.373
OR5D16	0.36725
TRIM51	0.35775
OR5AS1	0.344
OR8I2	0.33075
OR8H2	0.32275
OR8H3	0.33425
OR5J2	0.32875
OR5T3	0.30975
OR5T1	0.35025
OR8K3	0.328
OR8K1	0.3325
OR8J1	0.33925
OR8U1	0.3315
OR8U8	0.3315
OR5AR1	0.37475
OR9G1	0.375
OR9G9	0.375
OR5AK2	0.3435
OR5AK4P	0.32175
LRRC55	0.553
P2RX3	0.49875
RTN4RL2	0.63625
SMTNL1	0.5125
SERPING1	0.50775
SERPING1	0.50875
MIR130A	0.53475
CLP1	0.48
ZDHHC5	0.51525
TMX2	0.4895
TMX2-CTNND1	0.4895
C11orf31	0.502
CTNND1	0.41325
OR9Q1	0.46325
OR6Q1	0.43075
OR9Q2	0.432
OR1S1	0.419
ZFP91	0.51675
ZFP91-CNTF	0.51675
CNTF	0.37525
GLYATL1	0.4035
GLYATL1	0.39425
FAM111B	0.4905
FAM111A	0.40825
FAM111A	0.47775
DTX4	0.531
OR5AN1	0.377
OR5A1	0.40975
OR4D6	0.418
OR4D10	0.4085
OR4D11	0.425
OR4D9	0.41775
OR10V2P	0.45775
STX3	0.5405
PLAC1L	0.36875
MS4A3	0.42475
MS4A2	0.398
MS4A4A	0.387
MS4A6E	0.405
MS4A7	0.43025
MS4A14	0.3755
MS4A5	0.4105
MS4A1	0.40825
MS4A12	0.46825
MS4A13	0.37825
LINC00301	0.424
MS4A8B	0.4145
MS4A15	0.4695
MS4A10	0.5235
CCDC86	0.54275
ZP1	0.51425
TMEM109	0.5195
TMEM132A	0.60875
CD6	0.51375
CD5	0.5105
PGA3	0.5185
PGA4	0.51
PGA5	0.509
DAK	0.53725
TMEM138	0.51775
TMEM216	0.521
TMEM216	0.522
SDHAF2	0.4835
PPP1R32	0.53975
MIR4488	0.612
LRRC10B	0.611
RPLP0P2	0.453
DAGLA	0.56825
C11orf9	0.58075
C11orf9	0.617
FEN1	0.5235
FADS2	0.596
BEST1	0.49225
INCENP	0.4825
SCGB1D1	0.4685
SCGB2A1	0.485
SCGB1D2	0.45775
SCGB2A2	0.461
ASRGL1	0.509
SCGB1A1	0.4935
ROM1	0.63075
METTL12	0.544
SNORA57	0.546
C11orf83	0.54
GNG3	0.56675
TTC9C	0.558
POLR2G	0.49025
TAF6L	0.528
TMEM179B	0.545
SLC3A2	0.476
SLC3A2	0.546
SLC3A2	0.53725
SLC22A10	0.36625
SLC22A9	0.39225
LGALS12	0.509
LGALS12	0.535
RARRES3	0.51275
RTN3	0.49675
C11orf84	0.55475
MARK2	0.57175
MARK2	0.53
NAA40	0.559
COX8A	0.5355
OTUB1	0.55825
FLRT1	0.5805
STIP1	0.58175
FERMT3	0.582
NUDT22	0.61475
DNAJC4	0.56125
VEGFB	0.63375
FKBP2	0.60575
FKBP2	0.6085
FKBP2	0.6265
PLCB3	0.63675
GPR137	0.5965
GPR137	0.6155
GPR137	0.6155
GPR137	0.6345
KCNK4	0.63875
C11orf20	0.595
ESRRA	0.63325
PRDX5	0.59375
CCDC88B	0.56
RPS6KA4	0.65675
MIR1237	0.56725
SLC22A11	0.566
SLC22A12	0.53175
PPP2R5B	0.5975
ARL2	0.54775
ARL2-SNX15	0.54775
SNX15	0.49375
SAC3D1	0.58125
ZFPL1	0.53225
C11orf2	0.52275
TM7SF2	0.6395
MRPL49	0.5135
MRPL49	0.513
SPDYC	0.5255
CAPN1	0.54825
CAPN1	0.5695
CAPN1	0.58
SLC22A20	0.5875
POLA2	0.502
CDC42EP2	0.5765
DPF2	0.4875
TIGD3	0.573
FRMD8	0.5595
NEAT1	0.565
MIR612	0.544
MALAT1	0.496
MIR548AR	0.47775
SCYL1	0.57825
SSSCA1	0.55525
FAM89B	0.6185
EHBP1L1	0.64375
PCNXL3	0.608
MIR4690	0.6135
SIPA1	0.61425
SIPA1	0.62475
MIR4489	0.6055
KAT5	0.545
OVOL1	0.618
SNX32	0.53
MUS81	0.597
CTSW	0.55525
